Catalog,A.,D.,E.,Type Eng.,Type Ar.,Brand,Model Eng.,Group No.,Grpoup name Eng.,Grpoup name Ar.,Subgroup,Drawing No.,Drawing name Eng.,Drawing  name Ar.,Pos. No.,Producer ID,Q-ty on the drawing,Name Eng.,Name Ar.,OUR ID,Has photo,In stock,Is speial,Price,Special price
2.1.1.10.4,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),"1004, 1005",4,Pistons and connecting rods. Crankshaft. Flywheel,البستم و عامود التوصيل وعامود الكرانك و نقاط التوصيل,37,50-1005121-А,1,Flywheel ring gear,ترس الحدافة,0000000296,0,0,0,0,0
2.1.1.10.4,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),"1004, 1005",4,Pistons and connecting rods. Crankshaft. Flywheel,البستم و عامود التوصيل وعامود الكرانك و نقاط التوصيل,38,240-1005120,1,Flywheel,حدافة,0000000297,0,0,0,0,0
2.1.1.10.4,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),"1004, 1005",4,Pistons and connecting rods. Crankshaft. Flywheel,البستم و عامود التوصيل وعامود الكرانك و نقاط التوصيل,39,240-1005122,6,Pin,بنز,0000000298,0,0,0,0,0
2.1.1.10.4,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),"1004, 1005",4,Pistons and connecting rods. Crankshaft. Flywheel,البستم و عامود التوصيل وعامود الكرانك و نقاط التوصيل,40,240-1005131-G,1,Crankshaft pulley,طارة عامود كرانك,0000000299,0,0,0,0,0
2.1.1.10.4,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),"1004, 1005",4,Pistons and connecting rods. Crankshaft. Flywheel,البستم و عامود التوصيل وعامود الكرانك و نقاط التوصيل,,А23.01-74-240 TsbN1 or А23.01-74-240 sbASN1,1,Connecting-rod insert set,مجموعة عامود الكارنك ,0000000300,0,0,0,0,0
2.1.1.10.4,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),"1004, 1005",4,Pistons and connecting rods. Crankshaft. Flywheel,البستم و عامود التوصيل وعامود الكرانك و نقاط التوصيل,41,А23.01-7403 or А23.01-74.014,8,Connecting-rod insert,سبيكة عامود كارنك,0000000301,0,0,0,0,0
2.1.1.10.5,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1005,5,Clutch coupling installation,تركيب الدبرياج,,240-1005009,1,Clutch coupling installation,مجموعة الدبرياج,0000000302,0,0,0,0,0
2.1.1.10.5,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1005,5,Clutch coupling installation,تركيب الدبرياج,1,70-1601074,6,Bushing,بطانة معدنية,0000000303,0,0,0,0,0
2.1.1.10.5,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1005,5,Clutch coupling installation,تركيب الدبرياج,2,80-1601090,1,Clutch plate,ديسك دبرياج,0000000304,0,0,0,0,0
2.1.1.10.5,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1005,5,Clutch coupling installation,تركيب الدبرياج,3,85-1601130-02,1,Driven plate,إسطوانة دبرياج,0000000305,0,0,0,0,0
2.1.1.10.5,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1005,5,Clutch coupling installation,تركيب الدبرياج,4,"М12х1,25-6N",6,Nut,صامولة,0000000306,0,0,0,0,0
2.1.1.10.5,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1005,5,Clutch coupling installation,تركيب الدبرياج,5,12.ОТ,6,Washer,وردة,0000000307,0,0,0,0,0
2.1.1.10.6,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1006,6,Distributing gear,ترس التوزيع,,50-1006250-V,1,Intermediate gear pin,بنز ترس وسطى لعامود الكامات,0000000308,0,0,0,0,0
2.1.1.10.6,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1006,6,Distributing gear,ترس التوزيع,1,50-1006252-V1,1,Intermediate gear pin,بنز ترس وسطى لعامود الكامات,0000000309,0,0,0,0,0
2.1.1.10.6,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1006,6,Distributing gear,ترس التوزيع,2,50-1005021-А,1,End cap,غطاء نهاية,0000000310,0,0,0,0,0
2.1.1.10.6,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1006,6,Distributing gear,ترس التوزيع,3,50-1006253,1,Thrust ring,وردة البنز,0000000311,0,0,0,0,0
2.1.1.10.6,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1006,6,Distributing gear,ترس التوزيع,,240-1006240-А1,1,Intermediate gear with bushing,ترس وسطى لعامود الكامات,0000000312,0,0,0,0,0
2.1.1.10.6,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1006,6,Distributing gear,ترس التوزيع,4,240-1006244-B,1,Intermediate gear,ترس وسطى,0000000313,0,0,0,0,0
2.1.1.10.6,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1006,6,Distributing gear,ترس التوزيع,5,240-1006246,1,Bushing,بطانة معدنية,0000000314,0,0,0,0,0
2.1.1.10.6,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1006,6,Distributing gear,ترس التوزيع,6,50-1006254,1,Strap,حزام نهاية عامود كاكات,0000000315,0,0,0,0,0
2.1.1.10.6,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1006,6,Distributing gear,ترس التوزيع,7,M8-6gx16,2,Bolt,مسمار,0000000316,0,0,0,0,0
2.1.1.10.6,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1006,6,Distributing gear,ترس التوزيع,8,8 65G 06,2,Washer,وردة,0000000317,0,0,0,0,0
2.1.1.10.6,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1006,6,Distributing gear,ترس التوزيع,9,50-1006021-B,1,Thrust washer,وردة,0000000318,0,0,0,0,0
2.1.1.10.6,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1006,6,Distributing gear,ترس التوزيع,10,50-1006247,1,Special screw,مسمار خاص,0000000319,0,0,0,0,0
2.1.1.10.6,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1006,6,Distributing gear,ترس التوزيع,11,M10-6gx30,1,Bolt,مسمار,0000000320,0,0,0,0,0
2.1.1.10.6,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1006,6,Distributing gear,ترس التوزيع,12,10 65G 06,2,Washer,وردة,0000000321,0,0,0,0,0
2.1.1.10.6,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1006,6,Distributing gear,ترس التوزيع,,240-1006010,1,Camshaft,عامود كامات,0000000322,0,0,0,0,0
2.1.1.10.6,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1006,6,Distributing gear,ترس التوزيع,13,240-1006015-А,1,Camshaft,عامود كامات,0000000323,0,0,0,0,0
2.1.1.10.6,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1006,6,Distributing gear,ترس التوزيع,14,6х9,1,Key,مفتاح,0000000324,0,0,0,0,0
2.1.1.10.6,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1006,6,Distributing gear,ترس التوزيع,15,50-1006017-B,1,Washer,وردة,0000000325,0,0,0,0,0
2.1.1.10.6,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1006,6,Distributing gear,ترس التوزيع,16,240-1006214-А1,1,Camshaft gear,ترس عامود الكامات,0000000326,0,0,0,0,0
2.1.1.10.6,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1006,6,Distributing gear,ترس التوزيع,17,50-1006018,1,Camshaft thrust washer,وردة عامود الكامات,0000000327,0,0,0,0,0
2.1.1.10.6,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1006,6,Distributing gear,ترس التوزيع,18,245-1006020,1,Special bolt,وردة,0000000328,0,0,0,0,0
2.1.1.10.6,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1006,6,Distributing gear,ترس التوزيع,19,245-1006311-V1,1,Fuel pump drive gear,ترس مضخة الوقود,0000000329,0,0,0,0,0
2.1.1.10.6,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1006,6,Distributing gear,ترس التوزيع,20,50-1006315-B4,1,Gasket,جوان,0000000330,0,0,0,0,0
2.1.1.10.6,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1006,6,Distributing gear,ترس التوزيع,21,М10-6N.12.40H,3,Nut,صامولة,0000000331,0,0,0,0,0
2.1.1.10.6,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1006,6,Distributing gear,ترس التوزيع,22,260-1111208,3,Washer,وردة,0000000332,0,0,0,0,0
2.1.1.10.7,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1008,7,Exhaust manifold installation,تركيب مخرج العوادم,,240-1008010-А2-02,1,Exhaust manifold installation,شجرة العادم,0000000333,0,0,0,0,0
2.1.1.10.7,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1008,7,Exhaust manifold installation,تركيب مخرج العوادم,1,50-1008026-B,2,Outer gasket of exhaust manifold,جوان شجرة العادم,0000000334,0,0,0,0,0
2.1.1.10.7,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1008,7,Exhaust manifold installation,تركيب مخرج العوادم,2,50-1008027-B,1,Center gasket of exhaust manifold,جوان شجرة العادم,0000000335,0,0,0,0,0
2.1.1.10.7,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1008,7,Exhaust manifold installation,تركيب مخرج العوادم,,240-1008015-А1,1,Manifold,شجرة,0000000336,0,0,0,0,0
2.1.1.10.7,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1008,7,Exhaust manifold installation,تركيب مخرج العوادم,3,50-1008028,1,Gasket,جوان,0000000337,0,0,0,0,0
2.1.1.10.7,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1008,7,Exhaust manifold installation,تركيب مخرج العوادم,4,240-1008021-B1,1,Adapter,محول,0000000338,0,0,0,0,0
2.1.1.10.7,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1008,7,Exhaust manifold installation,تركيب مخرج العوادم,5,240-1008025-А,1,Exhaust manifold,شجرة العادم,0000000339,0,0,0,0,0
2.1.1.10.7,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1008,7,Exhaust manifold installation,تركيب مخرج العوادم,6,245-1008023-А,4,Bolt,مسمار,0000000340,0,0,0,0,0
2.1.1.10.7,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1008,7,Exhaust manifold installation,تركيب مخرج العوادم,7,12 65G 06,4,Washer,وردة,0000000341,0,0,0,0,0
2.1.1.10.7,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1008,7,Exhaust manifold installation,تركيب مخرج العوادم,8,240-1306038-А,1,End cap,غطاء نهاية,0000000342,0,0,0,0,0
2.1.1.10.7,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1008,7,Exhaust manifold installation,تركيب مخرج العوادم,9,70-3407164,1,Bracket,ساند,0000000343,0,0,0,0,0
2.1.1.10.7,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1008,7,Exhaust manifold installation,تركيب مخرج العوادم,10,245-3701069,3,Washer,وردة,0000000344,0,0,0,0,0
2.1.1.10.7,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1008,7,Exhaust manifold installation,تركيب مخرج العوادم,11,М12-6gх20,1,Bolt,مسمار,0000000345,0,0,0,0,0
2.1.1.10.7,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1008,7,Exhaust manifold installation,تركيب مخرج العوادم,12,М12-6gх35,5,Bolt,مسمار,0000000346,0,0,0,0,0
2.1.1.10.7,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1008,7,Exhaust manifold installation,تركيب مخرج العوادم,13,М12-6gх85,1,Bolt,مسمار,0000000347,0,0,0,0,0
2.1.1.10.7,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1008,7,Exhaust manifold installation,تركيب مخرج العوادم,14,12 65G 06,1,Washer,وردة,0000000348,0,0,0,0,0
2.1.1.10.8,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1009,8,Oil crankcase installation,تركيب علبه خزان الزيت,,245-1009000-G,1,Oil crankcase installation,تركيب كارتية الزيت,0000000349,0,0,0,0,0
2.1.1.10.8,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1009,8,Oil crankcase installation,تركيب علبه خزان الزيت,1,245-1009104,2,Plate,جوان معدنى,0000000350,0,0,0,0,0
2.1.1.10.8,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1009,8,Oil crankcase installation,تركيب علبه خزان الزيت,2,245-1009110-V,1,Oil crankcase,كارتية الزيت,0000000351,0,0,0,0,0
2.1.1.10.8,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1009,8,Oil crankcase installation,تركيب علبه خزان الزيت,3,50-1401063-V1,2,Oil crankcase gasket,جوان كارتية الزين,0000000352,0,0,0,0,0
2.1.1.10.8,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1009,8,Oil crankcase installation,تركيب علبه خزان الزيت,4,240-1401059-А1,1,Front seal,قفل امامى,0000000353,0,0,0,0,0
2.1.1.10.8,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",10,Diesel mechanisms,آليات الديزل ( مكونات الموتور  ),1009,8,Oil crankcase installation,تركيب علبه خزان الزيت,5,240-1401065-А1,1,Rear seal,قفل خلفى,0000000354,0,0,0,0,0
